damaged_curves_classic,damaged_curves_sub_stiff,damaged_curves_modified,damaged_curves_sub_stiff_bil,damaged_curves_modified_bil,classic_SLaMA,stiffness_SLaMA,stiffness_SLaMA_bil
0.6574786683880111,0.6714848076696937,0.6502754879788174,0.6092805389744644,0.5981669345870222,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6388037949708449,0.666137820859557,0.634594021784056,0.5987925769778882,0.5794510498991762,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6566161569541191,0.684535489240424,0.6566161569541191,0.6104867699769235,0.5976434731766445,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6730729384273628,0.6957713647976854,0.662608217021602,0.6127992364069488,0.6043952665520546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6452301494619997,0.684535489240424,0.6519078866453463,0.6086622604199623,0.5957796337349265,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.6028595670494792,0.5875593945371845,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6622264395632,0.6138077965602075,0.6010354696953272,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6483189139930102,0.6878124113451128,0.6550286179990115,0.6134557192883792,0.5954233962961113,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6566161569541191,0.684535489240424,0.6566161569541191,0.6104867699769235,0.5976434731766445,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6304908601514074,0.6489726545892563,0.6295635773672202,0.5898825293393463,0.5791499776229406,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6617350715166064,0.690390080568054,0.6685836245426474,0.6208809984853518,0.6145790219364728,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6400358568609842,0.6656852841518767,0.6400358568609841,0.5964133222704219,0.5847101771823684,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.605302789559925,0.5891275193127675,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.6034680541437534,0.5885267059844682,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6500932960195418,0.6698413043448843,0.6425212862464094,0.6003211351544995,0.58409892784255,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6345652784103021,0.6615470068945234,0.6345652784103021,0.596284031411178,0.5853262505817496,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6680668016971322,0.684317936736958,0.6555508632304636,0.611071918621718,0.596271151607416,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.6028392757385915,0.5868057745053976,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.644364860954457,0.6693750185555505,0.6376779276078686,0.6020791909441289,0.5839917188887715,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6409785642422013,0.6656852841518767,0.6400358568609841,0.5993203429046997,0.5878113056109131,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6576265300167617,0.6806428710787781,0.648579750576568,0.6099424371862052,0.5907356924383966,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6589722895611078,0.6871693130675652,0.6589722895611078,0.6112040795037946,0.5990220901991172,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.6053457095393283,0.5892784839684675,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6136899907819432,0.6009151599849407,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.644364860954457,0.6692021067335887,0.6376779276078686,0.6012428378525706,0.5824495681063352,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6164218799968516,0.6037048607164253,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6488127447159354,0.6748139056549707,0.6488127447159353,0.6041635454648198,0.5919242481200572,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.604752625777466,0.6280630055206466,0.5984767706761214,0.5717948736256908,0.5585945261272308,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6280252967166637,0.6522327288645915,0.6211448004643991,0.5893768769809229,0.575724844973439,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6164218799968516,0.6037048607164253,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6280252967166637,0.6522327288645915,0.6211448004643991,0.5882215419243204,0.5724999787580553,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6564149843550101,0.6964016682029914,0.6632084777346796,0.6181150788096642,0.606036008021738,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6528740318032132,0.6636863566288485,0.6427233564962551,0.603904210989776,0.5907588760443537,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.608704564730901,0.6292322593610049,0.6035685139299889,0.5718168793058237,0.5597389290899478,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6648940445530109,0.6931653527875995,0.6648940445530109,0.6160017363898379,0.6096946809878341,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6177497247220265,0.6050606144081144,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.6050832218895703,0.5929625055120701,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6492561783718844,0.6889847482213258,0.6563590725977221,0.6143638054621966,0.5957466601926142,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6420078378707519,0.6811168848192897,0.6486522261010975,0.6015079953010637,0.5950473369410757,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6617350715166064,0.690390080568054,0.6685836245426474,0.6174373875073538,0.6110998997022747,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6458848114927292,0.6676663569989738,0.6419405972651697,0.598366899258741,0.5848826706328284,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6542860394688008,0.6771854663458552,0.6510929271309965,0.6063877242895915,0.5914633947580903,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6630738175018894,0.7034661359898269,0.6699362257296014,0.6202366805220586,0.6139731302382733,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6566161569541191,0.6805150979945549,0.6566161569541191,0.6110695141025433,0.5990129458416812,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.6053457095393283,0.5892784839684675,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6636464521843597,0.6868734851443636,0.6541344446436964,0.6115209893626031,0.5958133638998251,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.6030633549880531,0.5874194393077726,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6622264395632,0.6179291350730075,0.6052437861604701,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6483189139930102,0.6878124113451128,0.6550286179990115,0.6127500961323782,0.5940456485839362,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.6053457095393283,0.5892784839684675,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6483189139930102,0.6878124113451128,0.6550286179990115,0.6127500961323782,0.5940456485839362,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6630738175018894,0.7034661359898269,0.6699362257296014,0.6200198418666202,0.6137540786812501,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6175492802564633,0.6048559648867334,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6486838163872389,0.6736875376588957,0.6462106478311497,0.6036196173303279,0.5939707916550501,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.658981861435575,0.6853905495734646,0.6589818614355749,0.6109289501329286,0.5980951486379972,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6908825555660564,0.6618395213368323,0.614269696090083,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.6053457095393283,0.5892784839684675,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.638803794970845,0.666137820859557,0.634594021784056,0.598752193335312,0.5793091357790007,0.7085208367835466,0.7182978676484433,0.6788321677218729
